date,STETH,WEETH,WBTC,WSTETH,WBETH,WETH,RETH,JITOSOL,CBBTC,SUSDE,RSETH,SUSDS,BNSOL,USDT,EZETH,JUPSOL,OSETH,MSOL,METH,USDS,DAI,LBTC,ETHX,CBETH
2022-07-14,4842711111.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15,5139344218.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-16,5555425744.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-17,5625899824.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-18,6263863454.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-19,6518463985.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-20,6472259510.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,6607042649.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-22,6416905210.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-23,6353671405.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-24,6761689534.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,6240665157.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26,5865846166.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-27,6777984956.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,7232897604.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-29,7174806109.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-30,6977484593.0,,,,,,,,,,,,,,,,,,,,,,,
2022-07-31,7014586564.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01,6724669519.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,6890613466.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,6776873887.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,6713444566.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,6908542490.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,7458717544.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,7217877591.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,7304205552.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,6995633859.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,7634852552.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,7843828625.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12,8011739284.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-13,8303910199.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14,8098077400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-15,7960091878.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-16,7812960907.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-17,7684345027.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-18,7788872430.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-19,6860332450.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-20,6583547617.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-21,6683229695.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-22,6580044165.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-23,6909594160.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-24,6948100964.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25,7123541693.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-27,6177416420.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-28,6114311812.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-29,6443174944.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-30,6427031104.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-31,6576566695.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,6612139651.0,,,,,,,,,,,,,,,,,,,,,,,
