date,STETH,WEETH,WBTC,WSTETH,WBETH,WETH,RETH,JITOSOL,CBBTC,SUSDE,RSETH,SUSDS,BNSOL,USDT,EZETH,JUPSOL,OSETH,MSOL,METH,USDS,DAI,LBTC,ETHX,CBETH
2023-10-31,0.038,,0.0007655000000000001,3e-05,0.0354707,0.0,0.0302841,,,,,,,0.043205999999999994,,,,,,,0.05,,0.028461300000000002,0.0332574
2023-11-01,0.038,,0.0009241000000000001,3.2e-05,0.0351787,0.0,0.030284099999999994,,,,,,,0.05955939999999999,,,,,,,0.05,,0.0199536,0.0334914
2023-11-02,0.038,,0.0015558,3.520000000000001e-05,0.038408899999999996,0.0,0.0302841,,,,,,,0.08563119999999999,,,,,,,0.05,,0.0384611,0.034271800000000005
2023-11-03,0.038,,0.0015789,3.5000000000000004e-05,0.0402339,0.0,0.0302841,,,,,,,0.0602008,,,,,,,0.05,,0.05526,0.0340904
2023-11-04,0.037000000000000005,,0.0015342,3.87e-05,0.039876299999999996,0.0,0.030284099999999994,,,,,,,0.0693637,,,,,,,0.05,,0.0434624,0.0975835
2023-11-05,0.037000000000000005,,0.0015984,4.73e-05,0.0342188,0.0,0.0302841,,,,,,,0.0923678,,,,,,,0.05,,0.024187599999999997,0.0329088
2023-11-06,0.037000000000000005,,0.0017091,4.65e-05,0.039299600000000004,0.0,0.0302841,,,,,,,0.0468834,,,,,,,0.05,,0.039113699999999994,0.0356006
2023-11-07,0.037000000000000005,,0.0016814999999999998,4.78e-05,0.038992900000000004,0.0,0.0311521,,,,,,,0.0510063,,,,,,,0.05,,0.0435532,0.0353307
2023-11-08,0.037000000000000005,,0.0016749,4.64e-05,0.035313699999999996,0.0,0.0311521,,,,,,,0.047989699999999996,,,,,,,0.05,,0.0332323,0.0353702
2023-11-09,0.036000000000000004,,0.0019922,6.34e-05,0.037452599999999996,0.0,0.0311521,,,,,,,0.08110350000000001,,,,,,,0.05,,0.0316719,0.0358806
2023-11-10,0.038,,0.0018417,5.689999999999999e-05,0.040807,0.0,0.0311521,,,,,,,0.0830835,,,,,,,0.05,,0.0328482,0.037035900000000004
2023-11-11,0.038000000000000006,,0.0021212,5.15e-05,0.043274400000000005,0.0,0.0311521,,,,,,,0.0284865,,,,,,,0.05,,0.042713799999999996,0.035618
2023-11-12,0.039,,0.0018877,5.1399999999999996e-05,0.033455900000000004,0.0,0.0311521,,,,,,,0.058930100000000006,,,,,,,0.05,,0.028473799999999997,0.0334055
2023-11-13,0.03899999999999999,,0.0018448999999999998,5.0299999999999996e-05,0.038657199999999996,0.0,0.0333839,,,,,,,0.0738109,,,,,,,0.05,,0.035698,0.035497999999999995
2023-11-14,0.04,,0.0017807,5.19e-05,0.0364452,0.0,0.0343023,,,,,,,0.06549800000000001,,,,,,,0.05,,0.0328482,0.0365898
2023-11-15,0.04,,0.0019898,4.2e-05,0.0361605,0.0,0.0343023,,,,,,,0.05378989999999999,,,,,,,0.05,,0.1189715,0.041512099999999996
2023-11-16,0.04,,0.0016877,3.72e-05,0.0355072,0.0,0.0343023,,,,,,,0.0559764,,,,,,,0.05,,0.03728719999999999,0.0373386
2023-11-17,0.039,,0.0016622999999999998,3.6099999999999997e-05,0.0348648,0.0,0.034086599999999995,,,,,,,0.04024269999999999,,,,,,,0.05,,0.0364938,0.034997400000000005
2023-11-18,0.038,,0.0016513,3.62e-05,0.0339304,0.0,0.034086599999999995,,,,,,,0.0447281,,,,,,,0.05,,0.0595807,0.0329018
2023-11-19,0.038,,0.0016407,3.85e-05,0.0332551,0.0,0.034086599999999995,,,,,,,0.047041000000000006,,,,,,,0.05,,0.0436198,0.030628000000000002
2023-11-20,0.037000000000000005,,0.0016537,3.94e-05,0.0341494,0.0,0.034086599999999995,,,,,,,0.0781981,,,,,,,0.05,,0.033628,0.0335158
2023-11-21,0.037000000000000005,,0.0016511,4.14e-05,0.0340217,0.0,0.034086599999999995,,,,,,,0.0280525,,,,,,,0.05,,0.0322931,0.0323664
2023-11-22,0.036000000000000004,,0.0019736000000000003,4.09e-05,0.0352334,0.0,0.034086599999999995,,,,,,,0.0275101,,,,,,,0.05,,0.027021299999999998,0.0361969
2023-11-23,0.036000000000000004,,0.0017092,4.1e-05,0.0376899,0.0,0.034086599999999995,,,,,,,0.0608446,,,,,,,0.05,,0.0542951,0.0340124
2023-11-24,0.036000000000000004,,0.0017319000000000002,4.35e-05,0.036324800000000004,0.0,0.0325781,,,,,,,0.0244584,,,,,,,0.05,,0.0437835,0.030906600000000003
2023-11-25,0.036000000000000004,,0.0016527,4.2900000000000006e-05,0.0329668,0.0,0.0325781,,,,,,,0.027555,,,,,,,0.05,,0.0,0.034089100000000004
2023-11-26,0.036000000000000004,,0.0014568,4.51e-05,0.034529000000000004,0.0,0.0325781,,,,,,,0.0699846,,,,,,,0.05,,0.03197970000000001,0.031256900000000004
2023-11-27,0.036000000000000004,,0.0014605000000000002,4.4200000000000004e-05,0.0345327,0.0,0.031605799999999996,,,,,,,0.033929,,,,,,,0.05,,0.0,0.0345986
2023-11-28,0.036000000000000004,,0.0013475000000000002,4.4000000000000006e-05,0.0408216,0.0,0.0320094,,,,,,,0.0348428,,,,,,,0.05,,0.0311467,0.0321961
2023-11-29,0.037,,0.0012824,4.1700000000000004e-05,0.0378651,0.0,0.0320094,,,,,,,0.0348786,,,,,,,0.05,,0.040828300000000005,0.035156
2023-11-30,0.036000000000000004,,0.0012605,4.1e-05,0.034091,0.0,0.0320094,,,,,,,0.06532160000000001,,,,,,,0.05,,0.0392645,0.0354649
2023-12-01,0.036000000000000004,,0.0010779,4.15e-05,0.0354342,0.0,0.0320094,,,,,,,0.1142918,,,,,,,0.05,,0.055786499999999996,0.036795100000000004
2023-12-02,0.036000000000000004,,0.0012137,4.2300000000000005e-05,0.039828800000000004,0.0,0.0320094,,,,,,,0.0363711,,,,,,,0.05,,0.041176500000000005,0.0349653
2023-12-03,0.036000000000000004,,0.0012253,4.2e-05,0.034645800000000004,0.0,0.0320094,,,,,,,0.039471400000000004,,,,,,,0.05,,0.0,0.0332225
2023-12-04,,,0.0011322,4.2199999999999996e-05,0.034488899999999996,0.0,0.0392434,,,,,,,0.0404237,,,,,,,0.05,,0.038008,0.0376483
2023-12-05,,,0.0010965999999999999,4.2900000000000006e-05,0.0422816,0.0,0.0393946,,,,,,,0.0583244,,,,,,,0.05,,0.0295494,0.0349119
2023-12-06,,,0.0011309,4.32e-05,0.0380695,0.0,0.040540200000000005,,,,,,,0.0392916,,,,,,,0.05,,0.03782220000000001,0.0396315
2023-12-07,,,0.0009316000000000001,4.07e-05,0.037620600000000004,0.0,0.036456300000000004,,,,,,,0.0624797,,,,,,,0.05,,0.026337100000000006,0.0447482
2023-12-08,,,0.001095,3.51e-05,0.0369198,0.0,0.036456300000000004,,,,,,,0.14575079999999999,,,,,,,0.05,,0.0,0.043060799999999996
2023-12-09,,,0.0010749,3.63e-05,0.035594799999999996,0.0,0.036456300000000004,,,,,,,0.0319863,,,,,,,0.05,,0.0,0.0333482
2023-12-10,,,0.0009654,3.649999999999999e-05,0.0310834,0.0,0.0364563,,,,,,,0.0353206,,,,,,,0.05,,0.0317652,0.0456894
2023-12-11,0.038,,0.0008545,3.5799999999999996e-05,0.0333939,0.0,0.036456300000000004,,,,,,,0.0678778,,,,,,,0.05,,0.0349892,0.0341878
2023-12-12,,,0.0008554000000000001,3.51e-05,0.0322806,0.0,0.036456300000000004,,,,,,,0.0739834,,,,,,,0.05,,0.0,0.0346594
2023-12-13,0.038,,0.0009669,2.94e-05,0.037153399999999996,0.0,0.036456300000000004,,,,,,,0.2763539,,,,,,,0.05,,0.0258662,0.0338278
2023-12-14,,,0.000965,2.96e-05,0.031525,0.0,0.0364563,,,,,,,0.08758660000000001,,,,,,,0.05,,0.0339803,0.0341952
2023-12-15,,,0.0008807,2.95e-05,0.036766400000000005,0.0,0.036456300000000004,,,,,,,0.0674256,,,,,,,0.05,,0.03995800000000001,0.0463779
2023-12-16,,,0.0008749999999999999,2.95e-05,0.0575386,0.0,0.036456300000000004,,,,,,,0.0404795,,,,,,,0.05,,0.035078000000000005,0.0346755
2023-12-17,,,0.0009173,2.9900000000000002e-05,0.036646,0.0,0.036456300000000004,,,,,,,0.0570752,,,,,,,0.05,,0.035078,0.0346755
2023-12-18,0.038000000000000006,,0.0008828999999999999,3.11e-05,0.0327807,0.0,0.035323799999999995,,,,,,,0.036151,,,,,0.042361899999999994,,0.05,,0.0,0.0325118
2023-12-19,0.038000000000000006,,0.0008752,3.13e-05,0.0404967,0.0,0.0358238,,,,,,,0.039711500000000004,,,,,0.0355566,,0.05,,0.0224591,0.0327691
2023-12-20,0.038,,0.0006972,3.26e-05,0.032375499999999995,0.0,0.0333252,,,,,,,0.0374733,,,,,0.046139400000000004,,0.05,,0.0265511,0.0358126
2023-12-21,0.038,,0.0006076,3.14e-05,0.040796,0.0,0.0334133,,,,,,,0.1316424,,,,,0.0346934,,0.05,,0.09736039999999999,0.0385928
2023-12-22,,,0.0005605,3.17e-05,0.0354561,0.0,0.0326408,,,,,,,0.0404639,,,,,0.0965484,,0.05,,0.023323299999999998,0.035954799999999995
2023-12-23,,,0.0005889,3.17e-05,0.034967,0.0,0.0325047,,,,,,,0.07304680000000001,,,,,0.0156956,,0.05,,0.027740300000000002,0.0362383
2023-12-24,,,0.000579,3.15e-05,0.0336311,0.0,0.0324628,,,,,,,0.07234950000000001,,,,,0.10181749999999999,,0.05,,0.0189536,0.0313408
2023-12-25,,,0.0005438,3.14e-05,0.033915799999999996,0.0,0.0320079,,,,,,,0.0693804,,,0.0345023,,0.07049509999999999,,0.05,,0.0306243,0.0313576
2023-12-26,0.036000000000000004,,0.0005417,3.13e-05,0.0335545,0.0,0.0311305,,,,,,,0.0897662,,,0.033125800000000004,,0.0704624,,0.05,,0.027191999999999997,0.0303224
2023-12-27,,,0.0005235,3.13e-05,0.0308827,0.0,0.0305132,,,,,,,0.1024621,,,0.0333448,,0.07410739999999999,,0.05,,0.0,0.0308213
2023-12-28,,,0.0004206,3e-05,0.031240399999999995,0.0,0.0297125,,,,,,,0.10368690000000001,,,0.0335279,,0.0773066,,0.05,,0.0429391,0.0357812
2023-12-29,,,0.0003635,2.9900000000000002e-05,0.0322295,0.0,0.030099499999999998,,,,,,,0.1004391,,,0.0345785,,0.0721574,,0.05,,0.0430112,0.0323095
2023-12-30,,,0.00031870000000000005,2.7799999999999998e-05,0.0322259,0.0,0.0301787,,,,,,,0.055065600000000006,,,0.0353931,,0.0615739,,0.05,,0.0248492,0.030045200000000005
2023-12-31,,,0.000313,2.7799999999999998e-05,0.029765700000000003,0.0,0.0309432,,,,,,,0.0842181,,,0.035143,,0.0590336,,0.05,,0.0284348,0.028983099999999998
2024-01-01,,,0.00031989999999999997,2.81e-05,0.0303461,0.0,0.0311568,,,,,,,0.08156000000000001,,,0.0347786,,0.0383721,,0.05,,0.0291547,0.029727600000000007
2024-01-02,,,0.00030429999999999997,2.81e-05,0.030090600000000002,0.0,0.031062,,,,,,,0.0743205,,,0.034330400000000004,,0.1169739,,0.05,,0.0249693,0.0314692
2024-01-03,,,0.0003056,2.8e-05,0.032262400000000004,0.0,0.031064500000000002,,,,,,,0.0471136,,,0.034133300000000005,,0.07976549999999999,,0.05,,0.025439600000000003,0.037996300000000004
2024-01-04,,,0.0003051,2.85e-05,0.0406975,0.0,0.0314453,,,,,,,0.0759076,,,0.0342034,,0.0722138,,0.05,,0.0,0.0416004
2024-01-05,,,0.0002835,2.8999999999999997e-05,0.0348794,0.0,0.0312543,,,,,,,0.038656,,,0.0337441,,0.0756611,,0.05,,0.06312140000000001,0.0304238
2024-01-06,,,0.0002826,3.01e-05,0.0309702,0.0,0.0312543,,,,,,,0.0384326,,,0.0327536,,0.06929960000000002,,0.05,,0.0,0.0297052
2024-01-07,0.031,,0.00032680000000000003,2.98e-05,0.0297804,0.0,0.029511500000000003,,,,,,,0.0910035,,,0.03251,,0.048644,,0.05,,0.0280422,0.0283834
2024-01-08,0.032999999999999995,,0.0002701,2.2100000000000002e-05,0.03162,0.0,0.028785599999999998,,,,,,,0.1011645,,,0.0328668,,0.08193,,0.05,,0.029702600000000003,0.0319352
2024-01-09,0.035,,0.0003533,2.24e-05,0.031463,0.0,0.0289235,,,,,,,0.0403524,,,0.032955,,0.0708138,,0.05,,0.0369267,0.0321837
2024-01-10,0.04,,0.0006493,2.51e-05,0.032561599999999996,0.0,0.0295286,,,,,,,0.16257200000000002,,,0.0331068,,0.0666057,,0.05,,0.033846,0.0348242
2024-01-11,0.039,,0.0006945,2.49e-05,0.0344122,0.0,0.029199199999999998,,,,,,,0.066564,,,0.0398536,,0.0680423,,0.05,,0.0369239,0.0367513
2024-01-12,0.033,,0.00042819999999999995,2.37e-05,0.0351605,0.0,0.028931,,,,,,,0.0393832,,,0.0389338,,0.06926840000000001,,0.05,,0.0344278,0.0316094
2024-01-13,0.035,,0.0005262,1.58e-05,0.040088,0.0,0.0289792,,,,,,,0.0387505,,,0.0410006,,0.0650462,,0.05,,0.0347926,0.040169699999999996
2024-01-14,0.033,,0.0005321000000000001,1.5399999999999998e-05,0.0313681,0.0,0.0289792,,,,,,,0.0696244,,,0.041465800000000004,,0.0778598,,0.05,,0.0311633,0.0306054
2024-01-15,0.033,,0.0005326,1.07e-05,0.031065100000000005,0.0,0.0302588,,,,,,,0.04852890000000001,,,0.041474399999999995,,0.0744311,,0.05,,0.029616499999999997,0.029390299999999998
2024-01-16,0.036000000000000004,,0.0005173999999999999,1.08e-05,0.030561400000000002,0.0,0.030497,,,,,,,0.0906926,,,0.041572,,0.0681915,,0.05,,0.0311813,0.0325091
2024-01-17,0.035,,0.0005172000000000001,1.09e-05,0.0335216,0.0,0.031216300000000002,,,,,,,0.055761599999999995,,,0.042021800000000005,,0.0821685,,0.05,,0.0347959,0.034501
2024-01-18,0.034,,0.0004778,1.08e-05,0.0316126,0.0,0.031446100000000005,,,,,,,0.0469298,,,0.0353706,,0.0369854,,0.05,,0.032027,0.0307508
2024-01-19,0.045,,0.0006998,1.08e-05,0.0361022,0.0,0.031446100000000005,,,,,,,0.0467235,,,0.037183499999999994,,0.1073063,,0.05,,0.1316086,0.0363068
2024-01-20,0.033,,0.000669,1.09e-05,0.031970399999999996,0.0,0.031446100000000005,,,,,,,0.0467626,,,0.0359206,,0.0706755,,0.05,,0.0331372,0.0311935
2024-01-21,0.031,,0.0006593,1.09e-05,0.030170899999999997,0.0,0.031446100000000005,,,,,,,0.13288629999999998,,,0.035158299999999996,,0.0682092,,0.05,,0.0297648,0.029636399999999997
2024-01-22,0.032,,0.000431,1.02e-05,0.028645200000000003,0.0,0.030952099999999996,,,,,,,0.1294407,,,0.0348383,,0.07087159999999999,,0.05,,0.029188900000000004,0.0302487
2024-01-23,0.038,,0.0004623,1.17e-05,0.0305797,0.0,0.0307602,,,,,,,0.0452635,,,0.0348315,,0.0511243,,0.05,,0.029646099999999998,0.0344122
2024-01-24,0.032,,0.0004632,1.18e-05,0.0332661,0.0,0.0307602,,,,,,,0.0461245,,,0.0340484,,0.07415179999999999,,0.05,,0.032147,0.0304203
2024-01-25,0.033,,0.0004326,1.17e-05,0.0284736,0.0,0.0307602,,,,,,,0.0455331,,,0.0344367,,0.07807170000000001,,0.05,,0.0274667,0.0294372
2024-01-26,0.036000000000000004,,0.000426,1.18e-05,0.030889899999999998,0.0,0.0288551,,,,,,,0.045529200000000006,,,0.032347299999999996,,0.07876179999999999,,0.05,,0.0255688,0.0317538
2024-01-27,0.035,,0.0004243,1.18e-05,0.0288715,0.0,0.0303783,,,,,,,0.045751099999999996,,,0.0324641,,0.0742544,,0.05,,0.0,0.029000300000000007
2024-01-28,0.032,,0.00043249999999999994,1.17e-05,0.0275064,0.0,0.0301853,,,,,,,0.0466647,,,0.0327373,,0.0708712,,0.05,,0.029823699999999995,0.0299187
2024-01-29,0.031,,0.000439,1.2299999999999999e-05,0.0270538,0.0,0.0303636,,,,,,,0.0411339,,,0.0331733,,0.0749253,,0.05,,0.0,0.0292869
2024-01-30,0.032999999999999995,,0.00043199999999999993,1.22e-05,0.0267436,0.0,0.030625399999999997,,,,,,,0.044518199999999994,,,0.0330508,,0.07045689999999999,,0.05,,0.0713846,0.033075
2024-01-31,0.035,,0.0004198,1.21e-05,0.031207499999999996,0.0,0.034069600000000005,,,,,,,0.042360499999999995,,,0.0328975,,0.05471,,0.05,,0.0360362,0.0320193
2024-02-01,0.035,,0.00041860000000000004,1.24e-05,0.029280300000000002,0.0,0.034069600000000005,,,,,,,0.0424976,,,0.0336369,,0.07397680000000001,,0.05,,0.0348013,0.0302038
2024-02-02,0.033,,0.0004178999999999999,1.27e-05,0.0281196,0.0,0.034069600000000005,,,,,,,0.0424305,,,0.0339879,,0.0934224,,0.05,,0.024853800000000002,0.029942000000000003
2024-02-03,0.035,,0.00041099999999999996,1.27e-05,0.0319777,0.0,0.0340696,,,,,,,0.042890899999999996,,,0.0347398,,0.06223740000000001,,0.05,,0.0262447,0.0310146
2024-02-04,0.03,,0.0003941,1.2800000000000001e-05,0.0268092,0.0,0.034069600000000005,,,,,,,0.0432822,,,0.0353965,,0.0655478,,0.05,,0.0273623,0.0293811
2024-02-05,0.03,,0.0003904,1.57e-05,0.025750799999999997,0.0,0.031344,,,,,,,0.044238,,,0.035158999999999996,,0.0367496,,0.05,,0.0275883,0.0284376
2024-02-06,0.033,,0.0004484,1.67e-05,0.0340946,0.0,0.031344,,,,,,,0.043857400000000005,,,0.0353104,,0.1139284,,0.05,,0.0275314,0.030459799999999995
2024-02-07,0.03443,,0.0005141,1.5399999999999998e-05,0.0324704,0.0,0.031344,,,,,,,0.0460337,,,0.0348845,,0.06945459999999999,,0.05,,0.0838073,0.0307062
2024-02-08,0.037919999999999995,,0.0004887,1.55e-05,0.0265209,0.0,0.031344,,,,,,,0.10099119999999999,,,0.0340654,,0.0575442,,0.05,,0.0300549,0.0325316
2024-02-09,0.038799999999999994,,0.0004525,1.5100000000000001e-05,0.033393900000000004,0.0,0.031344,,,,,,,0.12318070000000002,,,0.0355646,,0.0876887,,0.05,,0.0319109,0.035421999999999995
2024-02-10,0.03641,,0.0004487,1.41e-05,0.032886500000000006,0.0,0.031344,,,,,,,0.10105209999999999,,,0.034810499999999994,,0.0734622,,0.05,,0.032261000000000005,0.0317225
2024-02-11,0.03336,,0.0004684,1.4e-05,0.034675,0.0,0.031344000000000004,,,,,,,0.13071280000000002,,,0.0341936,,0.0658489,,0.05,,0.0302954,0.031044699999999995
2024-02-12,0.03352,,0.0004967,1.4e-05,0.0368869,0.0,0.028672800000000002,,,,,,,0.09483449999999999,,,0.033848500000000004,,0.06820509999999999,,0.05,,0.0246224,0.031174400000000005
2024-02-13,0.04275,,0.0004763,1.3899999999999999e-05,0.0337479,0.0,0.0291633,,,,,,,0.1013446,,,0.034853600000000005,,0.07190189999999999,,0.05,,0.0298422,0.034759000000000005
2024-02-14,0.03562,,0.0005409,1.33e-05,0.0383943,0.0,0.029442499999999996,,,,,,,0.05705169999999999,,,0.0352887,,0.0679707,,0.05,,0.026425999999999998,0.0307991
2024-02-15,0.03278999999999999,,0.0008255000000000002,1.2899999999999998e-05,0.0335252,0.0,0.029580899999999993,,,,,,,0.10604249999999998,,,0.0351993,,0.0664509,,0.05,,0.0269205,0.0324962
2024-02-16,0.03778,,0.0008475000000000001,1.3e-05,0.0351787,0.0,0.0295809,,,,,,,0.08354520000000001,,,0.0353859,,0.0495047,,0.05,,0.030435300000000002,0.0298678
2024-02-17,0.031259999999999996,,0.0008413,1.37e-05,0.0330215,0.0,0.0295809,,,,,,,0.0611728,,,0.034642,,0.07208740000000001,,0.05,,0.0326056,0.028380100000000002
2024-02-18,0.03127,,0.0008437,1.31e-05,0.032131,0.0,0.029580900000000004,,,,,,,0.0793533,,,0.034707,,0.0726804,,0.05,,0.029827500000000003,0.0293109
2024-02-19,0.03262999999999999,,0.000952,1.31e-05,0.0330252,0.0,0.029407299999999997,,,,,,,0.074636,,,0.035420099999999996,,0.07274309999999999,,0.05,,0.028498100000000005,0.029910100000000002
2024-02-20,0.03363,,0.0009346000000000001,1.3200000000000002e-05,0.031200199999999994,0.0,0.0293626,,,,,,,0.050614299999999994,,,0.034903500000000004,,0.08276339999999999,,0.05,,0.0317576,0.0339423
2024-02-21,0.03466,,0.0009189,1.32e-05,0.0345436,0.0,0.0293626,,,,,,,0.043532299999999996,,,0.0351595,,0.0677761,,0.05,,0.0394492,0.0305509
2024-02-22,0.03468,,0.0009220000000000001,1.31e-05,0.03497429999999999,0.0,0.0293626,,,,,,,0.0462697,,,0.0345552,,0.0683863,,0.05,,0.028241700000000005,0.0303688
2024-02-23,0.03414999999999999,,0.0009173,1.33e-05,0.035394100000000005,0.0,0.0293626,,,,,,,0.0475882,,,0.0335562,,0.0721076,,0.05,,0.0297709,0.029571100000000003
2024-02-24,0.03467,,0.0008785999999999999,1.2299999999999999e-05,0.0341202,0.0,0.0293626,,,,,,,0.0474859,,,0.0343359,,0.0587291,,0.05,,0.035882700000000003,0.0305927
2024-02-25,0.03148,,0.0008939,1.25e-05,0.0316747,0.0,0.0293626,,,,,,,0.0900384,,,0.0343343,,0.0274559,,0.05,,0.0480642,0.0298194
2024-02-26,0.03262,,0.0008674999999999999,1.27e-05,0.0314265,0.0,0.0293626,,,,,,,0.0905364,,,0.034434200000000005,,0.11864150000000001,,0.05,,0.06503429999999999,0.0353674
2024-02-27,0.03472,,0.0008824999999999999,1.27e-05,0.0317915,0.0,0.0293626,,,,,,,0.0945942,,,0.0348756,,0.07884000000000001,,0.05,,0.0283071,0.032455
2024-02-28,0.03426,,0.0008868,1.24e-05,0.035445199999999996,0.0,0.0293626,,,,,,,0.1469184,,,0.0351144,,0.0748855,,0.05,,0.0297911,0.036447099999999996
2024-02-29,0.037000000000000005,,0.0008891,1.18e-05,0.0348173,0.0,0.0293626,,,,,,,0.042204,,,0.0354927,,0.073434,,0.05,,0.0336353,0.0369534
2024-03-01,0.03336,,0.0008596,1.1799999999999999e-05,0.036146,0.0,0.029362599999999996,,,,,,,0.08404310000000001,,,0.0416178,,0.0726148,,0.05,,0.0350438,0.030295700000000002
2024-03-02,0.0349,,0.0008273,1.17e-05,0.0317258,0.0,0.0293626,,,,,,,0.1304498,,,0.041642200000000004,,0.06976689999999999,,0.05,,0.032142300000000006,0.03009
2024-03-03,0.03294,,0.0008219999999999999,1.16e-05,0.034207800000000003,0.0,0.0293626,,,,,,,0.1279392,,,0.0415509,,0.0642473,,0.05,,0.0309388,0.0290605
2024-03-04,0.03449,,0.0008152,1.17e-05,0.0327076,0.0,0.0293626,,,,,,,0.163126,,,0.040889800000000004,,0.056144,,0.05,,0.0376494,0.0290605
2024-03-05,0.03836,,0.0008715000000000001,1.07e-05,0.0345327,0.0,0.029462100000000005,,,,,,,0.1055232,,,0.041033099999999996,,0.0744914,,0.05,,0.036475,0.035696599999999995
2024-03-06,0.041299999999999996,,0.0010284,1.07e-05,0.040956599999999996,0.0,0.029304399999999998,,,,,,,0.1586224,,,0.0409672,,0.078481,,0.05,,0.0376099,0.03538050000000001
2024-03-07,0.03904,,0.0010176999999999999,1.08e-05,0.0421101,0.0,0.0319956,,,,,,,0.1919756,,,0.0415858,,0.0751682,,0.05,,0.0507746,0.0321126
2024-03-08,0.035230000000000004,,0.0010649,1.09e-05,0.033831799999999995,0.0,0.0321955,,,,,,,0.11498760000000001,,,0.0353654,,0.0720713,,0.05,,0.0369451,0.0363023
2024-03-09,0.03521,,0.0009592000000000002,1.09e-05,0.0316966,0.0,0.032466300000000003,,,,,,,0.1142896,,,0.0354969,,0.0680683,,0.05,,0.033828,0.029063500000000003
2024-03-10,0.03404,,0.0008801000000000001,1.07e-05,0.0320397,0.0,0.032466300000000003,,,,,,,0.09531700000000001,,,0.0364148,,0.0690146,,0.15,,0.0311718,0.0314741
2024-03-11,0.035859999999999996,,0.0008843000000000001,1.05e-05,0.0367883,0.0,0.0324688,,,,,,,0.16991040000000002,,,0.0379124,,0.072241,,0.15,,0.0351024,0.0360662
2024-03-12,0.03677,,0.0008731999999999998,1.07e-05,0.034959699999999996,0.0,0.0339065,,,,,,,0.09177300000000001,,,0.0471907,,0.055498700000000005,,0.15,,0.045548700000000004,0.0329499
2024-03-13,0.03644,,0.0008211000000000001,1.07e-05,0.0345144,0.0,0.033438300000000004,,,,,,,0.20551439999999999,,,0.046618700000000006,,0.0506405,,0.15,,0.031949200000000004,0.0322412
2024-03-14,0.03438,,0.0008129999999999999,1.06e-05,0.0334231,0.0,0.033438300000000004,,,,,,,0.1544364,,,0.046950200000000004,,0.0864461,,0.15,,0.0,0.0339837
2024-03-15,0.03691,,0.0008066,1.06e-05,0.0306418,0.0,0.0311031,,,,,,,0.0483615,,,0.0460585,,0.0490547,,0.15,,0.0,0.0334534
2024-03-16,0.03225,,0.0007992,1.06e-05,0.030481099999999997,0.0,0.030399699999999998,,,,,,,0.0818769,,,0.045946,,0.0885555,,0.15,,0.0,0.0304466
2024-03-17,0.03311,,0.0007769,1.05e-05,0.027944399999999998,0.0,0.0301223,,,,,,,0.1309456,,,0.045965,,0.0778125,,0.15,,0.1388673,0.0286713
2024-03-18,0.03125,,0.0007506,8.400000000000001e-06,0.0286306,0.0,0.0294524,,,,,,,0.10497450000000001,,,0.0436694,,0.0725227,,0.15,,0.0287701,0.029281500000000002
2024-03-19,0.03954,,0.0007457999999999999,8.3e-06,0.0328756,0.0,0.028269000000000002,,,,,,,0.1075526,,,0.0332892,,0.07151049999999999,,0.15,,0.0335598,0.0349834
2024-03-20,0.03415,,0.0007451000000000001,8.599999999999999e-06,0.0333866,0.0,0.031062,,,0.43790280000000004,,,,0.0582408,,,0.0331192,,0.06024,,0.15,,0.033349399999999994,0.0320411
2024-03-21,0.03422,,0.000798,8.5e-06,0.03560579999999999,0.0,0.028020299999999998,,,0.4297742,,,,0.0705286,,,0.0321918,,0.057775,,0.15,,0.0,0.029872299999999997
2024-03-22,0.032189999999999996,,0.0007849,8.3e-06,0.0324011,0.0,0.027565400000000004,,,0.2688823,,,,0.0465271,,,0.0323518,,0.0611432,,0.15,,0.032655500000000004,0.0302381
2024-03-23,0.03345,,0.0007926,8.400000000000001e-06,0.031838899999999996,0.0,0.0279343,,,0.2665575,,,,0.0779387,,,0.0326324,,0.0633101,,0.15,,0.0357357,0.0297802
2024-03-24,0.03015,,0.0007861,8.400000000000001e-06,0.0289919,0.0,0.0278034,,,0.2575376,,,,0.06677369999999999,,,0.031826099999999996,,0.06980070000000001,,0.15,,0.0,0.0272415
2024-03-25,0.03165,,0.000771,8.400000000000001e-06,0.0287766,0.0,0.027601300000000002,,,0.25856239999999997,,,,0.09341089999999999,,,0.0351367,,0.08141349999999999,,0.15,,0.0324695,0.0286526
2024-03-26,0.03467,,0.0007825999999999999,8.400000000000001e-06,0.029338700000000002,0.0,0.0269431,,,0.2583767,,,,0.08680529999999999,,,0.036337900000000006,,0.0709047,,0.15,,0.0313918,0.0298314
2024-03-27,0.032549999999999996,,0.0007294000000000001,8.400000000000001e-06,0.0308753,0.0,0.0268768,,,0.25618040000000003,,,,0.1148521,,,0.0368125,,0.0708907,,0.15,,0.0,0.030232899999999997
2024-03-28,0.03186,,0.0007219,1.02e-05,0.0329412,0.0,0.027353099999999998,,,0.34346899999999997,,,,0.0481508,,,0.0380388,,0.0720002,,0.15,,0.0,0.034950199999999994
2024-03-29,0.03299,,0.0007154,1.02e-05,0.0296964,0.0,0.0274879,,,0.3518332,,,,0.0741211,,,0.0383099,,0.059456300000000004,,0.13,,0.0,0.0299374
